valid_time,station,fc_windspd__gfs,fc_gust__gfs,fc_windspd__harmeu,fc_gust__harmeu,fc_windspd__icon,fc_gust__icon,fc_windspd__iconeu,fc_gust__iconeu,fc_windspd__wrfeuh,fc_gust__wrfeuh,fc_winddir_sin__gfs,fc_winddir_cos__gfs,fc_winddir_sin__harmeu,fc_winddir_cos__harmeu,fc_winddir_sin__icon,fc_winddir_cos__icon,fc_winddir_sin__iconeu,fc_winddir_cos__iconeu,fc_winddir_sin__wrfeuh,fc_winddir_cos__wrfeuh,y_speed,y_gust,y_dir_sin,y_dir_cos
2022-07-06 12:00:00,station3402_Holnis,13.8,15.2,11.2,,12.5,21.3,12.4,21.1,11.8,14.0,-0.9945218953682734,0.10452846326765299,-0.9945218953682734,0.10452846326765299,-0.9876883405951378,0.15643446504023067,-0.9945218953682734,0.10452846326765299,-0.9975640502598243,0.06975647374412522,6.44,13.52,-0.9611654217888521,0.27597288264874503
2022-07-06 15:00:00,station3402_Holnis,,,,,,,13.5,22.8,,,,,,,,,-0.9975640502598242,-0.06975647374412558,,,6.53,14.44,-0.9993969029087195,0.034725069567379994
2022-07-06 18:00:00,station3402_Holnis,14.6,20.7,11.5,,10.3,20.3,10.3,20.3,12.5,19.4,-0.882947592858927,-0.46947156278589075,-0.754709580222772,-0.6560590289905073,-0.8290375725550418,-0.5591929034707466,-0.8290375725550418,-0.5591929034707466,-0.8910065241883678,-0.45399049973954697,6.33,13.87,-0.8404720447750575,-0.5418549085794403
2022-07-06 21:00:00,station3402_Holnis,,,,,,,7.7,20.9,,,,,,,,,-0.6819983600624984,-0.7313537016191706,,,5.35,12.26,-0.8564473365755928,-0.5162344038056484
2022-07-07 00:00:00,station3402_Holnis,11.9,21.4,10.5,,9.3,16.7,9.4,17.1,10.9,24.1,-0.981627183447664,-0.1908089953765446,-0.9510565162951535,-0.30901699437494756,-0.9335804264972015,-0.3583679495453007,-0.8987940462991668,-0.43837114678907774,-0.848048096156426,-0.529919264233205,4.63,11.07,-0.99780146829205,-0.06627390040000064
2022-07-07 03:00:00,station3402_Holnis,,,,,,,8.3,14.1,,,,,,,,,-0.9998476951563913,0.01745240643728313,,,3.87,8.78,-0.9624552364536474,0.2714404498650739
2022-07-07 06:00:00,station3402_Holnis,12.7,20.0,8.0,,10.5,17.6,9.8,16.6,10.8,15.9,-0.5735764363510465,0.8191520442889916,-0.7880107536067218,0.6156614753256585,-0.7547095802227722,0.656059028990507,-0.7771459614569708,0.6293203910498375,-0.45399049973954697,0.8910065241883678,6.04,11.74,-0.8285492690769236,0.5599161622172517
2022-07-07 09:00:00,station3402_Holnis,,,,,,,12.4,22.7,,,,,,,,,-0.7660444431189781,0.6427876096865393,,,8.72,16.99,-0.9145365745981947,0.4045032184324379
2022-07-07 12:00:00,station3402_Holnis,19.0,23.7,13.3,,16.4,27.9,15.7,26.9,16.7,20.8,-0.8480480961564262,0.5299192642332047,-0.8480480961564262,0.5299192642332047,-0.7771459614569708,0.6293203910498375,-0.7986355100472932,0.6018150231520479,-0.8386705679454243,0.5446390350150266,12.11,22.24,-0.877648571535067,0.47930468898442485
2022-07-07 15:00:00,station3402_Holnis,,,,,,,12.1,20.9,,,,,,,,,-0.7771459614569708,0.6293203910498375,,,9.34,16.52,-0.9255405040175665,0.37864861735243266
2022-07-07 18:00:00,station3402_Holnis,14.4,23.3,,,13.5,24.6,12.6,22.9,16.1,21.0,-0.6946583704589976,0.7193398003386509,,,-0.7880107536067218,0.6156614753256585,-0.8386705679454243,0.5446390350150266,-0.6156614753256582,0.7880107536067221,10.98,19.57,-0.8947006103084161,0.44666633846054243
2022-07-07 21:00:00,station3402_Holnis,,,,,,,12.0,20.1,,,,,,,,,-0.7431448254773946,0.6691306063588578,,,10.24,19.09,-0.8769784806466765,0.4805296499516413
2022-07-08 00:00:00,station3402_Holnis,13.0,24.7,8.3,,11.2,19.8,10.3,18.6,7.3,27.2,-0.7313537016191703,0.6819983600624987,-0.7660444431189781,0.6427876096865393,-0.7431448254773946,0.6691306063588578,-0.7771459614569708,0.6293203910498375,-0.8746197071393956,0.4848096202463373,2.77,6.72,-0.8060315957648537,0.5918725087624559
2022-07-08 03:00:00,station3402_Holnis,,,,,,,10.1,17.8,,,,,,,,,-0.8910065241883679,0.45399049973954664,,,8.11,15.43,-0.978038604349679,0.20842381918037078
2022-07-08 06:00:00,station3402_Holnis,13.0,21.2,11.1,,9.4,15.7,8.7,14.9,11.9,20.6,-0.898794046299167,0.4383711467890774,-0.8746197071393956,0.4848096202463373,-0.9271838545667874,0.37460659341591196,-0.9816271834476639,0.1908089953765451,-0.7880107536067218,0.6156614753256585,4.95,10.4,-0.9378889346118976,0.34693565157325584
2022-07-08 09:00:00,station3402_Holnis,,,,,,,14.2,23.8,,,,,,,,,-0.8480480961564262,0.5299192642332047,,,8.66,16.46,-0.8947785546635904,0.4465101769435231
2022-07-08 12:00:00,station3402_Holnis,18.8,21.8,15.2,,14.5,24.7,14.2,25.0,16.4,19.8,-0.9135454576426011,0.40673664307579976,-0.9271838545667874,0.37460659341591196,-0.8290375725550416,0.559192903470747,-0.8191520442889918,0.573576436351046,-0.9205048534524405,0.3907311284892735,10.93,19.97,-0.9393937941349282,0.34284004949944846
2022-07-08 15:00:00,station3402_Holnis,,,,,,,14.6,24.8,,,,,,,,,-0.9063077870366498,0.4226182617406996,,,9.96,19.15,-0.9474338769908712,0.31995163498573753
2022-07-08 18:00:00,station3402_Holnis,15.4,22.0,14.6,,13.3,24.1,12.9,23.4,14.8,20.4,-0.9135454576426011,0.40673664307579976,-0.9205048534524405,0.3907311284892735,-0.8910065241883679,0.45399049973954664,-0.9135454576426011,0.40673664307579976,-0.9335804264972017,0.3583679495453004,8.97,17.8,-0.9748001438403605,0.22307998468892834
2022-07-08 21:00:00,station3402_Holnis,,,,,,,8.3,14.2,,,,,,,,,-0.9876883405951378,0.15643446504023067,,,6.18,12.54,-0.9248782281665495,0.3802634127332053
2022-07-09 00:00:00,station3402_Holnis,11.2,21.2,8.0,,7.8,13.1,8.2,14.0,10.2,22.4,-0.9986295347545738,0.052335956242943946,-0.9993908270190958,0.03489949670250128,-0.9781476007338056,-0.2079116908177598,-0.984807753012208,-0.17364817766693033,-1.0,-1.8369701987210297e-16,3.95,8.75,-0.9800289590964564,0.1988548197361992
2022-07-09 03:00:00,station3402_Holnis,,,,,,,8.5,16.3,,,,,,,,,-0.9993908270190958,-0.03489949670250076,,,4.35,9.01,-0.9492609414387349,0.3144895309208986
2022-07-09 06:00:00,station3402_Holnis,13.0,19.1,9.8,,12.3,20.5,10.7,19.4,13.5,19.4,-0.898794046299167,0.4383711467890774,-0.8660254037844386,0.5000000000000001,-0.7771459614569708,0.6293203910498375,-0.8090169943749476,0.5877852522924729,-0.9063077870366498,0.4226182617406996,7.63,14.29,-0.8883769625110383,0.45911477048736
2022-07-09 09:00:00,station3402_Holnis,,,,,,,12.3,21.1,,,,,,,,,-0.8386705679454243,0.5446390350150266,,,10.62,20.13,-0.9218631515885005,0.3875155864521029
2022-07-09 12:00:00,station3402_Holnis,18.9,21.6,16.5,,15.7,26.5,15.2,25.5,16.9,21.0,-0.8660254037844386,0.5000000000000001,-0.8746197071393956,0.4848096202463373,-0.8386705679454243,0.5446390350150266,-0.8746197071393956,0.4848096202463373,-0.898794046299167,0.4383711467890774,13.34,24.82,-0.9326390231430941,0.36081082648764173
2022-07-09 15:00:00,station3402_Holnis,,,,,,,16.9,28.9,,,,,,,,,-0.8571673007021123,0.5150380749100542,,,12.66,23.77,-0.9355057095803965,0.35331157261329393
2022-07-09 18:00:00,station3402_Holnis,16.1,22.6,15.4,,15.1,27.7,14.0,27.0,16.4,22.0,-0.7986355100472932,0.6018150231520479,-0.8386705679454243,0.5446390350150266,-0.8090169943749476,0.5877852522924729,-0.8290375725550416,0.559192903470747,-0.8191520442889918,0.573576436351046,11.61,20.8,-0.9014551171122459,0.43287258152041347
2022-07-09 21:00:00,station3402_Holnis,,,,,,,11.3,19.5,,,,,,,,,-0.9135454576426011,0.40673664307579976,,,6.94,13.49,-0.91587292717661,0.401468281767001
2022-07-10 00:00:00,station3402_Holnis,14.3,24.6,15.3,,11.7,19.3,11.2,18.9,13.0,24.5,-0.7986355100472932,0.6018150231520479,-0.8660254037844386,0.5000000000000001,-0.8290375725550416,0.559192903470747,-0.8480480961564262,0.5299192642332047,-0.8090169943749476,0.5877852522924729,6.18,12.83,-0.9025852843498607,0.4305110968082948
2022-07-10 03:00:00,station3402_Holnis,,,,,,,11.4,19.2,,,,,,,,,-0.8829475928589271,0.4694715627858904,,,4.98,10.03,-0.8965637472397847,0.442914717677518
2022-07-10 06:00:00,station3402_Holnis,15.8,22.0,12.7,,15.6,26.0,14.8,24.8,15.8,21.6,-0.7547095802227722,0.656059028990507,-0.7771459614569708,0.6293203910498375,-0.7071067811865477,0.7071067811865474,-0.7431448254773946,0.6691306063588578,-0.7547095802227722,0.656059028990507,7.6,14.34,-0.8921920137501848,0.4516562969785656
2022-07-10 09:00:00,station3402_Holnis,,,,,,,14.6,24.7,,,,,,,,,-0.6819983600624984,0.7313537016191707,,,11.34,21.01,-0.9120485572140501,0.410082222589287
2022-07-10 12:00:00,station3402_Holnis,12.6,15.6,13.6,,12.0,21.6,11.2,20.7,12.3,14.6,-0.6427876096865396,0.7660444431189778,-0.7547095802227722,0.656059028990507,-0.6819983600624984,0.7313537016191707,-0.7071067811865477,0.7071067811865474,-0.6691306063588581,0.7431448254773944,9.99,18.06,-0.9016816450860469,0.43240052140916785
2022-07-10 15:00:00,station3402_Holnis,,,,,,,11.3,20.0,,,,,,,,,-0.7660444431189781,0.6427876096865393,,,8.19,15.34,-0.929712221872254,0.36828682368686055
2022-07-10 18:00:00,station3402_Holnis,12.7,15.2,11.9,,10.8,19.4,10.3,18.9,12.1,15.0,-0.8480480961564262,0.5299192642332047,-0.8829475928589271,0.4694715627858904,-0.7313537016191703,0.6819983600624987,-0.7880107536067218,0.6156614753256585,-0.8829475928589271,0.4694715627858904,7.9,15.75,-0.9353205878449257,0.35380135380382977
2022-07-10 21:00:00,station3402_Holnis,,,,,,,7.4,12.8,,,,,,,,,-0.7660444431189781,0.6427876096865393,,,4.9,9.38,-0.8763066800438634,0.4817536741017157
2022-07-11 00:00:00,station3402_Holnis,8.4,13.4,6.5,,5.9,10.0,5.9,10.1,7.0,16.9,-0.7071067811865477,0.7071067811865474,-0.8386705679454243,0.5446390350150266,-0.8480480961564262,0.5299192642332047,-0.8746197071393956,0.4848096202463373,-0.8386705679454243,0.5446390350150266,1.8,3.86,-0.6893667180601308,0.7244125399459924
2022-07-11 03:00:00,station3402_Holnis,,,,,,,5.1,8.9,,,,,,,,,-0.7880107536067218,0.6156614753256585,,,1.13,2.1,-0.8016713267674679,0.5977650741210027
2022-07-11 06:00:00,station3402_Holnis,6.4,9.4,6.0,,6.6,11.4,5.5,9.7,6.7,9.3,-0.6018150231520483,0.7986355100472928,-0.9205048534524405,0.3907311284892735,-0.6560590289905074,0.7547095802227719,-0.6560590289905074,0.7547095802227719,-0.5735764363510465,0.8191520442889916,3.42,6.72,-0.7997894394049399,0.6002806448789866
2022-07-11 09:00:00,station3402_Holnis,,,,,,,6.5,12.2,,,,,,,,,-0.6819983600624984,0.7313537016191707,,,4.09,8.34,-0.6864531932478839,0.7271739912014066
2022-07-11 12:00:00,station3402_Holnis,2.1,5.8,2.7,,4.1,9.3,,,2.0,4.1,-0.8090169943749476,0.5877852522924729,-0.9135454576426011,0.40673664307579976,-0.7880107536067218,0.6156614753256585,,,-0.20791169081775987,0.9781476007338056,2.6,5.72,0.39970919317529763,0.9166420025785162
2022-07-11 15:00:00,station3402_Holnis,,,,,,,5.8,10.4,,,,,,,,,-0.9563047559630354,0.2923717047227367,,,1.6,4.11,-0.7377488080424877,0.6750753263391344
2022-07-11 18:00:00,station3402_Holnis,9.4,10.7,9.4,,8.0,13.5,8.6,14.5,9.8,11.1,-0.945518575599317,0.3255681544571563,-0.9063077870366498,0.4226182617406996,-0.945518575599317,0.3255681544571563,-0.9510565162951536,0.30901699437494723,-0.9205048534524405,0.3907311284892735,5.93,11.47,-0.9064552534211553,0.4223018749013425
2022-07-11 21:00:00,station3402_Holnis,,,,,,,7.1,12.6,,,,,,,,,-0.9063077870366498,0.4226182617406996,,,3.38,7.39,-0.8509028085693624,0.5253231485179108
2022-07-12 00:00:00,station3402_Holnis,5.2,4.1,5.0,,4.6,8.1,4.2,8.0,5.3,6.6,-0.8660254037844386,0.5000000000000001,-0.8386705679454243,0.5446390350150266,-0.7986355100472932,0.6018150231520479,-0.8290375725550416,0.559192903470747,-0.8829475928589271,0.4694715627858904,3.74,7.99,-0.8168429670815031,0.5768600932024042
2022-07-12 03:00:00,station3402_Holnis,,,,,,,4.8,8.3,,,,,,,,,-0.8660254037844386,0.5000000000000001,,,3.76,8.23,-0.8428283246405387,0.5381825110347072
2022-07-12 06:00:00,station3402_Holnis,6.0,7.2,5.6,,6.4,11.2,5.7,10.0,5.4,6.6,-0.9510565162951536,0.30901699437494723,-0.8910065241883679,0.45399049973954664,-0.9063077870366498,0.4226182617406996,-0.9510565162951536,0.30901699437494723,-0.945518575599317,0.3255681544571563,2.1,4.93,-0.8611859216380054,0.5082900828980428
2022-07-12 09:00:00,station3402_Holnis,,,,,,,7.2,12.8,,,,,,,,,-0.9998476951563913,0.01745240643728313,,,3.5,7.53,-0.9904854595534363,0.13761742045692565
2022-07-12 12:00:00,station3402_Holnis,9.6,10.8,8.9,,8.6,14.9,8.4,14.5,9.4,10.3,-0.9781476007338056,-0.2079116908177598,-0.9945218953682734,-0.10452846326765336,-0.981627183447664,-0.1908089953765446,-0.9781476007338056,-0.2079116908177598,-0.9902680687415703,-0.13917310096006583,4.93,10.18,-0.9742127818877605,-0.22563123809993788
2022-07-12 15:00:00,station3402_Holnis,,,,,,,9.9,16.9,,,,,,,,,-0.984807753012208,-0.17364817766693033,,,5.0,11.16,-0.996958278162438,0.07793710030137765
2022-07-12 18:00:00,station3402_Holnis,7.9,16.7,8.2,,8.7,15.3,7.8,14.1,9.6,13.6,-0.874619707139396,-0.48480962024633684,-0.8987940462991668,-0.43837114678907774,-0.9659258262890683,-0.25881904510252063,-0.9659258262890683,-0.25881904510252063,-0.9563047559630353,-0.2923717047227371,3.33,7.31,-0.9996929004370153,-0.024781138307749
2022-07-12 21:00:00,station3402_Holnis,,,,,,,6.6,11.3,,,,,,,,,-0.7986355100472928,-0.6018150231520483,,,2.95,6.88,-0.9531378797737657,-0.30253624929976636
2022-07-13 00:00:00,station3402_Holnis,8.3,13.3,8.5,,7.9,13.7,7.5,12.9,7.9,12.8,-0.8386705679454242,-0.544639035015027,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,-0.8571673007021121,-0.5150380749100544,-0.9205048534524403,-0.3907311284892738,3.05,6.73,-0.9019832978386227,-0.43177092354645924
2022-07-13 03:00:00,station3402_Holnis,,,,,,,7.7,15.9,,,,,,,,,-0.9659258262890683,-0.25881904510252063,,,4.56,10.3,-0.9444911088161634,-0.3285369771688023
2022-07-13 06:00:00,station3402_Holnis,6.9,13.2,6.8,,5.7,10.0,5.7,9.9,8.0,13.6,-0.8660254037844384,-0.5000000000000004,-0.90630778703665,-0.42261826174069916,-0.90630778703665,-0.42261826174069916,-0.913545457642601,-0.4067366430758001,-0.874619707139396,-0.48480962024633684,4.13,9.66,-0.9502986069462761,-0.31133993903122537
2022-07-13 09:00:00,station3402_Holnis,,,,,,,6.4,11.2,,,,,,,,,-0.8290375725550418,-0.5591929034707466,,,4.25,9.98,-0.9896263275594842,0.14366534655625382
2022-07-13 12:00:00,station3402_Holnis,14.9,17.1,14.3,,13.5,22.9,12.6,21.4,14.4,18.5,-0.9205048534524405,0.3907311284892735,-0.9902680687415704,0.13917310096006547,-0.9396926207859083,0.342020143325669,-0.945518575599317,0.3255681544571563,-0.9961946980917455,0.08715574274765789,7.64,15.12,-0.9812590476244909,0.1926932314718842
2022-07-13 15:00:00,station3402_Holnis,,,,,,,15.0,25.4,,,,,,,,,-0.898794046299167,0.4383711467890774,,,9.41,17.84,-0.9463112652720053,0.3232568471344364
2022-07-13 18:00:00,station3402_Holnis,14.6,19.1,14.2,,13.6,24.2,12.8,23.0,14.6,18.7,-0.8660254037844386,0.5000000000000001,-0.9063077870366498,0.4226182617406996,-0.8571673007021123,0.5150380749100542,-0.8746197071393956,0.4848096202463373,-0.898794046299167,0.4383711467890774,8.54,16.29,-0.9424082202447285,0.3344648657410273
2022-07-13 21:00:00,station3402_Holnis,,,,,,,7.9,16.6,,,,,,,,,-0.9396926207859083,0.342020143325669,,,5.54,10.52,-0.8920343016085484,0.45196770321976487
2022-07-14 00:00:00,station3402_Holnis,8.8,14.6,6.1,,7.2,12.8,7.1,13.0,7.8,13.2,-0.945518575599317,0.3255681544571563,-0.9612616959383188,0.2756373558169994,-0.9335804264972017,0.3583679495453004,-0.9396926207859083,0.342020143325669,-0.9975640502598243,0.06975647374412522,3.71,7.31,-0.892113171267027,0.4518120069806556
2022-07-14 03:00:00,station3402_Holnis,,,,,,,7.9,13.3,,,,,,,,,-0.9902680687415703,-0.13917310096006583,,,3.0,6.58,-0.9953961983671789,0.09584575252022405
2022-07-14 06:00:00,station3402_Holnis,11.8,15.6,11.1,,10.1,17.0,9.7,16.6,11.5,16.3,-0.9993908270190958,0.03489949670250128,-0.9998476951563913,0.01745240643728313,-0.9961946980917455,-0.08715574274765825,-0.9961946980917455,-0.08715574274765825,-0.9998476951563913,0.01745240643728313,4.78,10.68,-0.9950728893720282,0.09914607827243296
2022-07-14 09:00:00,station3402_Holnis,,,,,,,13.5,23.5,,,,,,,,,-0.9848077530122081,0.17364817766692997,,,6.41,14.3,-0.9999897039488793,0.004537840481174793
2022-07-14 12:00:00,station3402_Holnis,14.5,18.9,9.9,,12.9,25.1,12.3,21.6,13.8,18.3,-0.9993908270190958,0.03489949670250128,-0.9998476951563913,-0.017452406437283498,-0.9902680687415704,0.13917310096006547,-0.9993908270190958,0.03489949670250128,-0.9902680687415704,0.13917310096006547,5.73,12.85,-0.972451348960315,0.23310592850732795
2022-07-14 15:00:00,station3402_Holnis,,,,,,,15.2,25.7,,,,,,,,,-0.9335804264972017,0.3583679495453004,,,10.65,20.59,-0.9186533625758173,0.3950645509636925
2022-07-14 18:00:00,station3402_Holnis,15.8,21.6,15.3,,14.4,24.8,13.6,24.0,15.4,20.0,-0.9063077870366498,0.4226182617406996,-0.898794046299167,0.4383711467890774,-0.9205048534524405,0.3907311284892735,-0.9335804264972017,0.3583679495453004,-0.9135454576426011,0.40673664307579976,10.73,20.32,-0.9534541723190012,0.30153795994449595
2022-07-14 21:00:00,station3402_Holnis,,,,,,,10.8,18.5,,,,,,,,,-0.9848077530122081,0.17364817766692997,,,5.25,10.67,-0.9500810191007721,0.31200329668841364
2022-07-15 00:00:00,station3402_Holnis,13.2,24.5,9.6,,9.1,16.1,9.5,16.2,9.3,24.1,-0.898794046299167,0.4383711467890774,-0.8660254037844386,0.5000000000000001,-0.9848077530122081,0.17364817766692997,-0.9902680687415704,0.13917310096006547,-0.9816271834476639,0.1908089953765451,5.37,10.69,-0.9335178652717444,0.3585308846089626
2022-07-15 03:00:00,station3402_Holnis,,,,,,,8.1,14.1,,,,,,,,,-0.9743700647852352,0.22495105434386492,,,4.85,9.8,-0.9179624460199294,0.39666730101825654
2022-07-15 06:00:00,station3402_Holnis,13.0,20.0,11.2,,12.8,21.4,11.1,18.8,14.2,20.0,-0.8660254037844386,0.5000000000000001,-0.898794046299167,0.4383711467890774,-0.8660254037844386,0.5000000000000001,-0.8910065241883679,0.45399049973954664,-0.8290375725550416,0.559192903470747,5.08,11.01,-0.9181008531004031,0.3963468475165559
2022-07-15 09:00:00,station3402_Holnis,,,,,,,13.8,23.5,,,,,,,,,-0.898794046299167,0.4383711467890774,,,8.29,16.88,-0.9635371107117886,0.2675747302739525
2022-07-15 12:00:00,station3402_Holnis,14.9,16.9,13.9,,14.6,24.7,13.8,23.9,13.9,17.3,-0.9612616959383188,0.2756373558169994,-0.9063077870366498,0.4226182617406996,-0.8829475928589271,0.4694715627858904,-0.9063077870366498,0.4226182617406996,-0.9396926207859083,0.342020143325669,7.79,16.02,-0.9369164518419248,0.34955337542060455
2022-07-15 15:00:00,station3402_Holnis,,,,,,,13.4,23.3,,,,,,,,,-0.9702957262759966,0.24192189559966745,,,6.85,14.15,-0.9656088983698573,0.2599989526689492
2022-07-15 18:00:00,station3402_Holnis,10.0,15.0,10.5,,11.1,20.1,10.0,18.9,11.5,15.0,-0.9876883405951377,-0.15643446504023104,-1.0,-1.8369701987210297e-16,-0.9975640502598242,-0.06975647374412558,-0.9945218953682734,-0.10452846326765336,-0.9975640502598242,-0.06975647374412558,4.52,10.14,-0.998814648021921,-0.048675444495618
2022-07-15 21:00:00,station3402_Holnis,,,,,,,7.6,15.3,,,,,,,,,-0.9659258262890683,-0.25881904510252063,,,3.5,7.37,-0.9538742691960129,-0.300206393279311
2022-07-16 00:00:00,station3402_Holnis,8.3,16.6,15.2,,6.6,11.6,6.6,12.1,7.3,18.9,-0.9702957262759966,0.24192189559966745,-0.9975640502598242,-0.06975647374412558,-0.981627183447664,-0.1908089953765446,-0.9781476007338056,-0.2079116908177598,-0.9961946980917455,0.08715574274765789,2.36,5.21,-0.8179489528872806,0.5752908051330224
2022-07-16 03:00:00,station3402_Holnis,,,,,,,9.6,16.9,,,,,,,,,-0.8571673007021123,0.5150380749100542,,,5.87,10.94,-0.8259999280643197,0.5636702217056874
2022-07-16 06:00:00,station3402_Holnis,13.3,21.3,12.2,,13.9,23.2,13.5,22.6,14.5,22.2,-0.8191520442889918,0.573576436351046,-0.8910065241883679,0.45399049973954664,-0.8571673007021123,0.5150380749100542,-0.8480480961564262,0.5299192642332047,-0.7771459614569708,0.6293203910498375,7.02,14.57,-0.9057168173699669,0.4238832937651801
2022-07-16 09:00:00,station3402_Holnis,,,,,,,15.4,26.5,,,,,,,,,-0.7986355100472932,0.6018150231520479,,,14.04,25.27,-0.9178932005345357,0.39682750964678176
2022-07-16 12:00:00,station3402_Holnis,18.6,20.4,14.9,,16.5,28.8,15.6,26.9,16.2,19.4,-0.8480480961564262,0.5299192642332047,-0.8480480961564262,0.5299192642332047,-0.7880107536067218,0.6156614753256585,-0.8191520442889918,0.573576436351046,-0.8480480961564262,0.5299192642332047,12.84,22.01,-0.9358751835780665,0.35233171977941496
2022-07-16 15:00:00,station3402_Holnis,,,,,,,14.8,24.9,,,,,,,,,-0.8571673007021123,0.5150380749100542,,,10.67,19.17,-0.924479510203518,0.38123173426914936
2022-07-16 18:00:00,station3402_Holnis,14.3,17.3,13.8,,13.6,24.1,13.0,22.6,14.6,18.9,-0.9063077870366498,0.4226182617406996,-0.9063077870366498,0.4226182617406996,-0.8480480961564262,0.5299192642332047,-0.8829475928589271,0.4694715627858904,-0.9135454576426011,0.40673664307579976,8.04,15.86,-0.9438586228518068,0.3303496633391516
2022-07-16 21:00:00,station3402_Holnis,,,,,,,7.8,14.5,,,,,,,,,-0.9396926207859083,0.342020143325669,,,3.61,7.77,-0.9018325264051136,0.4320857488019827
2022-07-17 00:00:00,station3402_Holnis,8.7,14.8,5.2,,7.2,11.9,7.0,11.9,7.2,9.3,-0.9781476007338056,0.20791169081775945,-0.9986295347545738,0.052335956242943946,-0.9816271834476639,0.1908089953765451,-0.9876883405951378,0.15643446504023067,-0.9998476951563913,0.01745240643728313,3.61,8.12,-0.8938414241512641,0.4483832160900316
2022-07-17 03:00:00,station3402_Holnis,,,,,,,6.1,11.2,,,,,,,,,-0.9876883405951378,0.15643446504023067,,,3.22,6.85,-0.9204366439858743,0.39089178094201577
2022-07-17 06:00:00,station3402_Holnis,12.0,17.9,8.3,,7.5,12.5,7.5,12.9,11.5,16.9,-0.945518575599317,0.3255681544571563,-0.945518575599317,0.3255681544571563,-0.992546151641322,0.12186934340514768,-0.992546151641322,0.12186934340514768,-0.945518575599317,0.3255681544571563,5.14,10.05,-0.9037839772935723,0.4279889278794623
2022-07-17 09:00:00,station3402_Holnis,,,,,,,11.9,20.0,,,,,,,,,-0.9271838545667874,0.37460659341591196,,,8.52,15.75,-0.9283561384876281,0.3716919156133744
2022-07-17 12:00:00,station3402_Holnis,12.0,13.8,11.0,,11.9,20.6,11.4,19.8,11.9,14.2,-0.9659258262890684,0.2588190451025203,-0.9510565162951536,0.30901699437494723,-0.9510565162951536,0.30901699437494723,-0.9563047559630354,0.2923717047227367,-0.9743700647852352,0.22495105434386492,6.01,12.75,-0.960730738986695,0.2774823366740286
2022-07-17 15:00:00,station3402_Holnis,,,,,,,12.1,21.0,,,,,,,,,-0.9702957262759966,0.24192189559966745,,,5.57,12.35,-0.9802711746217219,0.19765734037912602
2022-07-17 18:00:00,station3402_Holnis,9.2,12.4,8.8,,9.3,20.2,8.1,18.7,9.8,13.2,-0.9781476007338056,0.20791169081775945,-0.9986295347545738,0.052335956242943946,-0.9993908270190958,-0.03489949670250076,-0.9961946980917455,-0.08715574274765825,-0.9876883405951378,0.15643446504023067,3.25,7.82,-0.959903204661944,0.28033165657793646
2022-07-17 21:00:00,station3402_Holnis,,,,,,,5.4,9.6,,,,,,,,,-0.882947592858927,-0.46947156278589075,,,2.5,5.68,-0.9975762098674072,0.06958236491079167
2022-07-18 00:00:00,station3402_Holnis,7.8,11.5,6.6,,6.1,10.2,5.8,9.8,6.8,8.8,-0.9205048534524403,-0.3907311284892738,-0.8987940462991668,-0.43837114678907774,-0.882947592858927,-0.46947156278589075,-0.882947592858927,-0.46947156278589075,-0.8571673007021121,-0.5150380749100544,2.39,3.81,-0.4342880492898041,-0.9007740506053983
2022-07-18 03:00:00,station3402_Holnis,,,,,,,5.3,9.3,,,,,,,,,-0.8090169943749473,-0.5877852522924732,,,2.59,3.95,-0.3645517623245215,-0.9311831251617941
2022-07-18 06:00:00,station3402_Holnis,7.9,13.3,6.2,,6.3,10.6,6.0,10.5,7.5,15.6,-0.6156614753256582,-0.788010753606722,-0.6819983600624984,-0.7313537016191706,-0.6691306063588582,-0.7431448254773942,-0.6427876096865393,-0.766044443118978,-0.6427876096865393,-0.766044443118978,1.6,4.66,-0.9984890974505379,-0.05495017991244518
2022-07-18 09:00:00,station3402_Holnis,,,,,,,7.8,13.7,,,,,,,,,-0.6691306063588582,-0.7431448254773942,,,4.53,10.05,-0.8851501136717068,-0.4653055730022631
2022-07-18 12:00:00,station3402_Holnis,11.6,15.0,9.7,,9.4,16.8,8.1,14.5,11.8,15.0,-0.8290375725550418,-0.5591929034707466,-0.754709580222772,-0.6560590289905073,-0.6156614753256582,-0.788010753606722,-0.587785252292473,-0.8090169943749475,-0.8191520442889916,-0.5735764363510464,6.22,12.17,-0.8637475669020218,-0.5039247371094591
2022-07-18 15:00:00,station3402_Holnis,,,,,,,8.1,15.0,,,,,,,,,-0.7431448254773944,-0.6691306063588581,,,4.89,11.36,-0.953190667792947,-0.30236989075044424
2022-07-18 18:00:00,station3402_Holnis,7.5,13.8,6.7,,6.5,13.3,5.2,10.8,8.7,13.2,-0.9702957262759965,-0.24192189559966779,-0.874619707139396,-0.48480962024633684,-0.90630778703665,-0.42261826174069916,-0.913545457642601,-0.4067366430758001,-0.9925461516413221,-0.12186934340514717,4.17,8.02,-0.954448865813652,-0.2983745340122602
2022-07-18 21:00:00,station3402_Holnis,,,,,,,3.1,6.4,,,,,,,,,-0.9396926207859084,-0.34202014332566855,,,1.88,3.6,-0.8493404002633166,0.5278455119450662
